# Trust Score Evolution for cifar10_ring_gradient_n20_trust
# Format: Round,Node,Neighbor,Trust_Score
# Generated at: Mon Jul 14 13:52:55 UTC 2025

9,13,12,1.0
9,13,14,1.0
9,14,13,1.0
9,14,15,1.0
9,15,14,1.0
9,15,16,0.177978515625
9,17,16,0.177978515625
9,17,18,1.0
9,18,17,1.0
9,18,19,1.0
9,19,0,0.177978515625
9,19,18,1.0
10,1,0,0.056313514709472656
10,1,2,0.177978515625
10,4,3,0.177978515625
10,4,5,1.0
10,5,4,1.0
10,5,6,1.0
10,6,5,1.0
10,6,7,0.056313514709472656
10,9,8,0.056313514709472656
10,9,10,1.0
10,10,9,1.0
10,10,11,1.0
10,11,10,1.0
10,11,12,1.0
10,12,11,1.0
10,12,13,1.0
10,13,12,1.0
10,13,14,1.0
10,14,13,1.0
10,14,15,1.0
10,15,14,1.0
10,15,16,0.056313514709472656
10,17,16,0.056313514709472656
10,17,18,1.0
10,18,17,1.0
10,18,19,1.0
10,19,0,0.056313514709472656
10,19,18,1.0
